add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat
臺北市信義區松德路９３號九樓,111/06/01,6057,73,82.99,住宅大樓(11層含以上有電梯),28,九層/二十三層,房地(土地+建物)+車位,3房1廳2衛,0,住家用,121.5760379,25.0380831
臺北市信義區松德路９５號九樓,111/06/01,5850,78.6,74.38,住宅大樓(11層含以上有電梯),28,九層/二十三層,房地(土地+建物)+車位,2房1廳2衛,0,住家用,121.5760399,25.0380653
臺北市信義區吳興街３４５巷１３號四樓,111/06/01,3180,71.3,44.6,華廈(10層含以下有電梯),29,四層/六層,房地(土地+建物),4房2廳2衛,0,住家用,121.5661618,25.0269907
臺北市信義區忠孝東路五段７１巷３弄１６號二樓,111/06/01,2850,92.7,30.73,公寓(5樓含以下無電梯),48,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5679739,25.0415297
臺北市信義區信義路五段１１９號四樓之１,111/06/01,1500,102.5,14.64,住宅大樓(11層含以上有電梯),13,四層/十九層,房地(土地+建物),1房1廳1衛,0,住家用,121.5735772,25.03373
臺北市信義區祥雲街１６之１號四樓,111/05/31,600,14.1,42.53,公寓(5樓含以下無電梯),42,四層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5746089,25.018528
臺北市信義區忠孝東路五段４７３號六樓之２,111/05/31,6720,117.8,57.05,住宅大樓(11層含以上有電梯),1,六層/十五層,房地(土地+建物),3房2廳2衛,0,住家用,121.577164,25.041013
臺北市信義區基隆路二段１４９號十樓之３,111/05/30,3128,101,32.71,住宅大樓(11層含以上有電梯),8,十層/十五層,房地(土地+建物)+車位,1房2廳1衛,250,住家用,121.555665,25.0267767
臺北市信義區虎林街５６巷３０號二樓,111/05/30,1490,59.8,24.91,公寓(5樓含以下無電梯),50,"二層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,121.5758325,25.0464158
臺北市信義區和平東路三段４３５巷６之６號五樓,111/05/30,1820,73.1,24.91,公寓(5樓含以下無電梯),43,五層/五層,房地(土地+建物),2房2廳2衛,0,住家用,121.5585393,25.0193836
臺北市信義區青雲街５６號,111/05/29,6288,0,68.69,透天厝,36,全/二層,房地(土地+建物)+車位,5房3廳4衛,0,住家用,121.5768011,25.0184411
臺北市信義區信義路五段１５０巷３３０號十一樓,111/05/28,2800,90.8,30.84,住宅大樓(11層含以上有電梯),13,十一層/十三層,房地(土地+建物),2房2廳2衛,0,住家用,121.570089,25.0265129
臺北市信義區吳興街２８４巷２４弄４８號五樓,111/05/28,1688,68.5,24.65,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.561986,25.0234989
臺北市信義區吳興街６００巷１２８號四樓,111/05/27,4980,64.5,77.16,住宅大樓(11層含以上有電梯),12,四層/十九層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,121.5722291,25.0182031
