"地段位置或門牌","交易年月","總價","單價","總面積","型態","屋齡","樓別.樓高","交易標的","建物現況格局","車位總價","主要用途","lon","lat"
"臺北市南港區興華路８５之１號四樓","111/01/17",1800,63.4,28.39,"公寓(5樓含以下無電梯)",40,"四層/五層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6060074,25.0556146
"臺北市南港區東新街１３巷８號","111/01/17",2980,68.3,43.66,"華廈(10層含以下有電梯)",29,"一層/七層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5861,25.047761
"臺北市南港區松河街２９８號三樓","111/01/17",1790,67.5,26.52,"住宅大樓(11層含以上有電梯)",14,"三層/十五層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.5806678,25.0520192
"臺北市南港區園區街８號十樓之１","111/01/16",2810,90,34.01,"住宅大樓(11層含以上有電梯)",13,"十層/十四層","房地(土地+建物)+車位","2房2廳1衛",200,"住家用",121.6137038,25.0593961
"臺北市南港區興中路２８巷１０號三樓","111/01/16",2360,95.2,24.8,"住宅大樓(11層含以上有電梯)",9,"三層/二十五層","房地(土地+建物)","2房2廳1衛",0,"住家用",121.6068485,25.0554411
"臺北市南港區中坡北路６號三樓","111/01/15",3000,80.7,37.17,"華廈(10層含以下有電梯)",35,"三層/七層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.581679,25.0445916
"臺北市南港區成福路７４巷８號三樓之６","111/01/15",3728,94,50.88,"華廈(10層含以下有電梯)",5,"三層/七層","房地(土地+建物)+車位","3房2廳2衛",230,"住家用",121.586309,25.0439655
"臺北市南港區經貿二路２３５巷５９號十二樓","111/01/15",4950,84.6,65.77,"住宅大樓(11層含以上有電梯)",12,"十二層/十二層","房地(土地+建物)+車位","4房2廳2衛",250,"住家用",121.6160143,25.0619169
"臺北市南港區舊莊街一段１４５巷６弄４９號四樓","111/01/13",494,27.6,17.9,"公寓(5樓含以下無電梯)",44,"四層/四層","房地(土地+建物)","5房3廳2衛",0,"住家用",121.6224597,25.0393106
"臺北市南港區東新街８０巷２１號四樓","111/01/13",1860,74.7,24.9,"公寓(5樓含以下無電梯)",44,"四層/四層","房地(土地+建物)","2房2廳1衛",0,"住家用",121.5875021,25.0452667
"臺北市南港區成福路１２１巷２２弄１６號","111/01/11",2180,0,24.62,"透天厝",46,"全/二層","房地(土地+建物)","5房2廳3衛",0,"住家用",121.5880714,25.0427457
"臺北市南港區園區街２６號四樓","111/01/11",3880,95.7,50.93,"住宅大樓(11層含以上有電梯)",11,"四層/十五層","房地(土地+建物)+車位","2房2廳2衛",250,"住家用",121.6129429,25.0592639
"臺北市南港區福德街４０５號一樓","111/01/11",1314.5,33.8,38.86,"住宅大樓(11層含以上有電梯)",24,"一層/十四層","房地(土地+建物)+車位","3房1廳1衛",0,"住家用",121.5919751,25.0402778
"臺北市南港區經貿二路１５７巷３６弄１０２號四樓","111/01/10",5820,79.3,83.25,"住宅大樓(11層含以上有電梯)",8,"四層/二十一層","房地(土地+建物)+車位","5房2廳2衛",300,"住家用",121.6140364,25.0622333
"臺北市南港區玉成街２１３號三樓","111/01/10",1350,61.7,21.86,"公寓(5樓含以下無電梯)",46,"三層/三層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.5849538,25.043933
"臺北市南港區玉成街２０１巷４弄１７號三樓","111/01/10",1588,57.4,27.65,"公寓(5樓含以下無電梯)",43,"三層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.585599,25.0439673
"臺北市南港區忠孝東路六段２７８巷５弄１號","111/01/10",2980,96.7,30.81,"公寓(5樓含以下無電梯)",39,"一層/五層","房地(土地+建物)","2房2廳1衛",0,"住家用",121.5895858,25.0489151
"臺北市南港區成福路１４９巷５弄１號二樓","111/01/10",3868,71.4,54.19,"華廈(10層含以下有電梯)",8,"二層/七層","房地(土地+建物)","4房2廳2衛",0,"住家用",121.588455,25.041917
"臺北市南港區玉成街７８號五樓","111/01/09",1915,54,35.49,"公寓(5樓含以下無電梯)",37,"五層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.582569,25.046355
"臺北市南港區研究院路一段１０１巷１６弄１０號九樓","111/01/09",3380,80,42.99,"華廈(10層含以下有電梯)",9,"九層/十層","房地(土地+建物)+車位","3房2廳2衛",180,"住家用",121.6165317,25.0515342
"臺北市南港區重陽路１２５巷３６弄３０號五樓之５","111/01/09",1170,64.9,18.04,"華廈(10層含以下有電梯)",14,"五層/八層","房地(土地+建物)","1房2廳1衛",0,"住家用",121.5966184,25.0571667
"臺北市南港區成福路１９１號十七樓","111/01/09",4780,63.8,94.12,"住宅大樓(11層含以上有電梯)",26,"十七層,十八層,電梯樓梯間/十八層","房地(土地+建物)+車位","7房3廳4衛",500,"住家用",121.588694,25.040799
"臺北市南港區福德街３３９巷３弄１０號","111/01/09",1680,67.8,24.77,"公寓(5樓含以下無電梯)",45,"一層/四層","房地(土地+建物)","3房1廳2衛",0,"住家用",121.5893389,25.0387191
"臺北市南港區研究院路三段１２巷３號二樓","111/01/08",2335,43.1,54.12,"華廈(10層含以下有電梯)",18,"二層/八層","房地(土地+建物)+車位","4房2廳2衛",0,"住家用",121.6154058,25.0359574
"臺北市南港區經貿二路２４５號二樓之２","111/01/08",2265,76.8,29.48,"住宅大樓(11層含以上有電梯)",9,"二層/十三層","房地(土地+建物)+車位","2房2廳1衛",180,"住家用",121.6147522,25.0604981
"臺北市南港區松河街７６８號","111/01/07",4353,63.2,68.88,"華廈(10層含以下有電梯)",12,"一層,見其他登記事項/七層","房地(土地+建物)+車位","4房2廳4衛",0,"住家用",121.6110007,25.0609154
"臺北市南港區經貿二路２３５巷２９號十一樓","111/01/07",9350,89.8,104.16,"住宅大樓(11層含以上有電梯)",7,"十一層/二十一層","房地(土地+建物)+車位","4房2廳3衛",600,"住家用",121.615058,25.061211
"臺北市南港區向陽路１９６巷８號十一樓","111/01/06",3500,78.2,49.26,"住宅大樓(11層含以上有電梯)",13,"十一層/十二層","房地(土地+建物)+車位","3房2廳2衛",180,"住家用",121.5940015,25.056385
"臺北市南港區福德街３３９巷７弄８號二樓","111/01/06",1280,67.9,18.86,"公寓(5樓含以下無電梯)",45,"二層/四層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5897835,25.0382031
"臺北市南港區研究院路一段１１９號二樓","111/01/03",1765,65.1,27.11,"公寓(5樓含以下無電梯)",43,"二層/五層","房地(土地+建物)","3房3廳3衛",0,"住家用",121.616084,25.0514499
"臺北市南港區市民大道八段５７１號二樓","111/01/03",1550,51.3,30.24,"公寓(5樓含以下無電梯)",47,"二層,陽台/四層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.6146684,25.0544812
"臺北市南港區南深路３３號七樓之２","111/01/03",450,40.1,11.23,"華廈(10層含以下有電梯)",23,"七層/十層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.620535,25.03637
"臺北市南港區興南街５２巷２２號三樓","111/01/03",1000,52.5,19.04,"公寓(5樓含以下無電梯)",45,"三層/四層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6039923,25.0565731
"臺北市南港區南港路二段２８６號七樓","111/01/03",4870,61.6,79.03,"華廈(10層含以下有電梯)",1,"七層,見其他登記事項/七層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.5959755,25.0545397
