"地段位置或門牌","交易年月","總價","單價","總面積","型態","屋齡","樓別.樓高","交易標的","建物現況格局","車位總價","主要用途","lon","lat"
"臺北市松山區南京東路五段６６巷４號二樓","111/01/07",1026.2,25.8,39.71,"華廈(10層含以下有電梯)",41,"二層/七層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5607098,25.0507236
"臺北市松山區南京東路五段６６巷１７號二樓","111/01/07",1014.3,27.7,36.63,"華廈(10層含以下有電梯)",38,"二層/七層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5608393,25.0505802
"臺北市松山區復興北路４８９號三樓之６","111/01/07",930,73.7,12.62,"住宅大樓(11層含以上有電梯)",15,"三層/十一層","房地(土地+建物)","1房0廳1衛","0","住家用",121.5444774,25.0649764
"臺北市松山區富錦街７７巷２弄６號三樓","111/01/06",1620,43.2,37.54,"公寓(5樓含以下無電梯)",52,"三層/四層","房地(土地+建物)","2房2廳2衛","0","住家用",121.5518036,25.060204
"臺北市松山區民生東路三段１１３巷２５弄１２號四樓","111/01/06",3335,82.6,40.39,"華廈(10層含以下有電梯)",40,"四層/七層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5470411,25.059214
"臺北市松山區敦化北路４巷３７號三樓之１","111/01/05",1100,101.1,10.88,"華廈(10層含以下有電梯)",6,"三層/六層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5451042,25.0500935
"臺北市松山區南京東路五段５９巷２９弄１號","111/01/04",2300,24.5,93.8,"華廈(10層含以下有電梯)",22,"一層/六層","房地(土地+建物)+車位","4房2廳2衛","0","住家用",121.5595897,25.0530873
"臺北市松山區南京東路五段２５０巷３６弄１２號五樓","111/01/03",2050,64.5,31.77,"公寓(5樓含以下無電梯)",43,"五層/五層","房地(土地+建物)","5房1廳3衛","0","住家用",121.5666569,25.0495497
"臺北市松山區民生東路五段１３７巷４弄２９號三樓","111/01/03",3150,74.8,42.09,"公寓(5樓含以下無電梯)",47,"三層,陽台/四層","房地(土地+建物)","4房2廳2衛","0","住家用",121.5626919,25.0599659
"臺北市松山區寶清街１０號二樓之６","111/01/03",1000,79.5,12.58,"華廈(10層含以下有電梯)",25,"二層/五層","房地(土地+建物)","2房1廳1衛","0","住家用",121.5686983,25.0500945
"臺北市松山區南京東路五段３９０號四樓","111/01/03",445,51.7,8.6,"公寓(5樓含以下無電梯)",43,"四層/四層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5709597,25.0511482
"臺北市松山區健康路３２５巷２５弄１０號十樓","111/01/02",4820,88.1,54.73,"住宅大樓(11層含以上有電梯)",1,"十層/十三層","房地(土地+建物)+車位","3房2廳2衛","0","住家用",121.5667355,25.0563496
"臺北市松山區復興北路２１５號十四樓之１","111/01/02",2656,84.6,31.41,"住宅大樓(11層含以上有電梯)",37,"十四層/十四層","房地(土地+建物)","2房2廳2衛","0","住家用",121.5445081,25.0565407
"臺北市松山區民生東路五段１５３號十三樓之３","111/01/02",1170,73.8,15.86,"住宅大樓(11層含以上有電梯)",39,"十三層/十五層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5622734,25.0591086
"臺北市松山區民生東路四段７５巷５弄５號四樓之６","111/01/02",1275,106.4,11.98,"華廈(10層含以下有電梯)",14,"四層/八層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5510342,25.058731
