"add","date","amount","price","area","type","age","floor.height","subject","pattern","car","use","section","lon","lat"
"臺北市北投區關渡路２０號","111/05/09",2013.4,72.6,27.74,"公寓(5樓含以下無電梯)",37,"一層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.4692744,25.1218001
"臺北市北投區大興街２４巷３弄５號四樓","111/05/09",1210,37.1,32.61,"公寓(5樓含以下無電梯)",42,"四層/四層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.499003,25.1295165
"臺北市北投區中央北路四段１８巷７號三樓","111/05/09",750,26.2,28.65,"公寓(5樓含以下無電梯)",43,"三層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4783134,25.1356573
"臺北市北投區稻香路１６８號四樓","111/05/08",3565,39.9,89.24,"華廈(10層含以下有電梯)",5,"四層/五層","房地(土地+建物)+車位","4房2廳2衛","400","住家用","北投區",121.488963,25.143649
"臺北市北投區大度路三段２９７號四樓之３","111/05/08",1388,56.6,24.51,"住宅大樓(11層含以上有電梯)",14,"四層/十四層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.4667708,25.1229389
"臺北市北投區文化三路１４０號六樓","111/05/08",1490,42.2,35.28,"華廈(10層含以下有電梯)",36,"六層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4986056,25.1398701
"臺北市北投區行義路１１６號四樓","111/05/08",2700,39.6,68.16,"華廈(10層含以下有電梯)",40,"四層/七層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.5295049,25.1283773
"臺北市北投區石牌路二段３１５巷２７號三樓","111/05/07",995,59.4,16.76,"華廈(10層含以下有電梯)",25,"三層/五層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5217903,25.1234364
"臺北市北投區文化三路６５號五樓","111/05/07",1576,44.4,35.49,"華廈(10層含以下有電梯)",36,"五層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.498194,25.139618
"臺北市北投區尊賢街２４５巷２２號三樓","111/05/07",2058,51.4,40.07,"公寓(5樓含以下無電梯)",38,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.506101,25.1171374
"臺北市北投區天母北路１０５巷１５弄１之７號","111/05/07",760,76.9,9.88,"住宅大樓(11層含以上有電梯)",27,"一層/十一層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5273903,25.1240576
"臺北市北投區溫泉路１４３之１號三樓","111/05/06",460,29,15.84,"公寓(5樓含以下無電梯)",33,"三層/五層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5132792,25.1404521
"臺北市北投區中央北路四段５８３巷１０號四樓","111/05/06",2500,50.3,49.67,"華廈(10層含以下有電梯)",8,"四層/五層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4656809,25.1248389
"臺北市北投區溫泉路銀光巷１７號","111/05/06",1180,21.8,54.25,"公寓(5樓含以下無電梯)",45,"一層/四層","房地(土地+建物)","5房2廳2衛","0","住家用","北投區",121.5141328,25.136444
"臺北市北投區行義路１８８之３號","111/05/06",9000,45.1,209.96,"華廈(10層含以下有電梯)",11,"一層,二層,三層,四層,屋頂突出物,地下一層/五層","房地(土地+建物)+車位","4房4廳5衛","1,000","住家用","北投區",121.5287708,25.1329797
"臺北市北投區行義路１８８之２號","111/05/06",6800,43,162.74,"華廈(10層含以下有電梯)",11,"一層,二層,三層,四層,屋頂突出物,地下一層/五層","房地(土地+建物)+車位","5房4廳5衛","500","住家用","北投區",121.5287708,25.1329797
"臺北市北投區大度路三段３０１巷２８弄２８號二樓","111/05/05",1000,36.2,27.61,"公寓(5樓含以下無電梯)",35,"二層/五層","房地(土地+建物)","3房3廳3衛","0","住家用","北投區",121.4656453,25.1222079
"臺北市北投區立農街二段２０２巷３弄６號四樓","111/05/05",1860,55.6,33.44,"公寓(5樓含以下無電梯)",45,"四層,陽台/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5143605,25.1181972
"臺北市北投區中山路１１６號七樓之３","111/05/04",1218,38.1,32,"華廈(10層含以下有電梯)",44,"七層/十層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.505023,25.137418
"臺北市北投區泉源路４９之６號七樓","111/05/04",495,28.4,17.41,"華廈(10層含以下有電梯)",40,"七層/七層","房地(土地+建物)","1房0廳1衛","0","住家用","北投區",121.5088058,25.1413044
"臺北市北投區致遠一路一段７８號四樓之１","111/05/03",1575,82.6,19.06,"華廈(10層含以下有電梯)",8,"四層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5156733,25.1091168
"臺北市北投區關渡路６８之１號","111/05/03",1560,36.4,42.82,"住宅大樓(11層含以上有電梯)",32,"一層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4689179,25.1192902
"臺北市北投區行義路１０巷２號三樓之５","111/05/02",1485,59.7,24.87,"住宅大樓(11層含以上有電梯)",28,"三層/十四層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5262729,25.1242039
"臺北市北投區東華街二段３４０巷１弄１號四樓","111/05/02",150,24.9,6.03,"公寓(5樓含以下無電梯)",44,"四層/四層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.5056072,25.1214783
"臺北市北投區東華街二段３４０巷１弄１號四樓","111/05/02",900,49.7,18.09,"公寓(5樓含以下無電梯)",44,"四層/四層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.5056072,25.1214783
"臺北市北投區建民路１６１之１４號六樓","111/05/02",1360,74.8,18.17,"華廈(10層含以下有電梯)",46,"六層,陽台/七層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5197278,25.1111576
"臺北市北投區東華街二段１９０號三樓","111/05/02",2000,59.1,33.85,"公寓(5樓含以下無電梯)",38,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5106306,25.1203638
"臺北市北投區中華街１６號","111/05/02",1700,33.3,51.08,"公寓(5樓含以下無電梯)",34,"一層/五層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.5021381,25.1417462
"臺北市北投區崇仰一路５之６號九樓","111/05/02",3358,39.7,84.57,"住宅大樓(11層含以上有電梯)",25,"九層/十一層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.5102691,25.1255005
"臺北市北投區文林北路１０號六樓之１","111/05/02",4050,69.2,58.56,"住宅大樓(11層含以上有電梯)",9,"六層/十四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5193511,25.1043045
"臺北市北投區尊賢街２４２巷１７之１號二樓之３","111/05/02",1005,61.5,16.35,"公寓(5樓含以下無電梯)",46,"二層,陽台/四層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5081875,25.1170346
"臺北市北投區溫泉路１３９號六樓之２","111/05/01",870,33.4,26.01,"華廈(10層含以下有電梯)",45,"六層/七層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.5119595,25.1399752
"臺北市北投區知行路２９３巷１６號十樓之１","111/05/01",1450,38.8,37.39,"住宅大樓(11層含以上有電梯)",13,"十層/十一層","房地(土地+建物)+車位","1房1廳1衛","0","住家用","北投區",121.4665415,25.1221515
"臺北市北投區清江路６８號八樓之１","111/05/01",1468,67.5,21.76,"華廈(10層含以下有電梯)",14,"八層/十層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5016799,25.1304441
"臺北市北投區承德路七段３４２之１號十一樓","111/05/01",5300,57.2,92.72,"住宅大樓(11層含以上有電梯)",12,"十一層/十四層","房地(土地+建物)+車位","2房2廳2衛","0","住家用","北投區",121.5043081,25.1173773
"臺北市北投區中和街５０２巷８弄９之１號二樓","111/05/01",1060,38.6,27.49,"公寓(5樓含以下無電梯)",43,"二層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4948045,25.1465057
"臺北市北投區中央北路一段１５９號六樓","111/04/30",2370,61.8,39.44,"住宅大樓(11層含以上有電梯)",8,"六層/十二層","房地(土地+建物)+車位","3房2廳2衛","150","住家用","北投區",121.498395,25.1354229
"臺北市北投區新興路１５３號四樓","111/04/30",2950,47.5,62.13,"華廈(10層含以下有電梯)",15,"四層/八層","房地(土地+建物)+車位","4房2廳3衛","0","住家用","北投區",121.4869257,25.1387537
"臺北市北投區大興街２４巷４弄１１號二樓","111/04/30",524,18.8,27.91,"公寓(5樓含以下無電梯)",42,"二層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4982371,25.1292026
"臺北市北投區光明路１６８號五樓","111/04/29",1800,58.1,31,"住宅大樓(11層含以上有電梯)",12,"五層/十一層","房地(土地+建物)+車位","3房2廳1衛","0","住家用","北投區",121.502946,25.1354063
"臺北市北投區石牌路一段３９巷１４２號五樓","111/04/29",1568,69,22.71,"華廈(10層含以下有電梯)",9,"五層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5091856,25.1176937
"臺北市北投區立農街二段２８１號三樓","111/04/29",1250,48.7,25.65,"公寓(5樓含以下無電梯)",43,"三層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.5154602,25.1188245
"臺北市北投區文林北路２８４巷１３號三樓","111/04/29",1815,58,31.31,"公寓(5樓含以下無電梯)",50,"三層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5133686,25.1099307
"臺北市北投區稻香路１６１巷１６弄８之３號二樓","111/04/29",2010,69.2,36.86,"華廈(10層含以下有電梯)",1,"二層/五層","房地(土地+建物)+車位","2房2廳1衛","200","住家用","北投區",121.4876845,25.1416822
"臺北市北投區知行路３１６巷２２弄１３號四樓","111/04/28",1338.1,51.4,26.01,"公寓(5樓含以下無電梯)",37,"四層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.4687922,25.121854
"臺北市北投區知行路３１６巷２２弄７號三樓","111/04/28",450,17.7,25.42,"公寓(5樓含以下無電梯)",37,"三層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.468835,25.1220679
"臺北市北投區中和街４９３巷５弄１６號五樓","111/04/28",575,27.9,20.58,"公寓(5樓含以下無電梯)",42,"五層/五層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.4955706,25.1441357
"臺北市北投區裕民六路１１４巷３３號","111/04/28",3750,90.5,41.42,"公寓(5樓含以下無電梯)",45,"一層,平台/四層","房地(土地+建物)","4房2廳3衛","0","住家用","北投區",121.5186429,25.1144443
"臺北市北投區知行路２１４巷１９號八樓","111/04/28",3860,53.9,85.39,"華廈(10層含以下有電梯)",11,"八層/十層","房地(土地+建物)+車位","4房2廳2衛","400","住家用","北投區",121.4685497,25.1201503
"臺北市北投區文化三路３２號五樓","111/04/28",1900,38.6,49.16,"華廈(10層含以下有電梯)",36,"五層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4979548,25.138214
"臺北市北投區行義路１５４巷１９弄２號二樓","111/04/28",2250,40.8,55.11,"華廈(10層含以下有電梯)",41,"二層/七層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.5298594,25.1306682
"臺北市北投區公舘路８５巷２弄８號","111/04/27",380,25.9,14.65,"公寓(5樓含以下無電梯)",50,"一層/二層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5052682,25.1307367
"臺北市北投區文林北路２４４巷１９之３號四樓","111/04/27",2180,42,51.87,"公寓(5樓含以下無電梯)",33,"四層,五層/五層","房地(土地+建物)","4房2廳3衛","0","住家用","北投區",121.5139608,25.1090789
"臺北市北投區泉源路４６號五樓之２","111/04/26",6200,56.9,108.95,"住宅大樓(11層含以上有電梯)",6,"五層/十九層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5090783,25.1409308
"臺北市北投區公舘路１２５號三樓","111/04/26",960,40.2,23.88,"公寓(5樓含以下無電梯)",50,"三層/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.505183,25.129776
"臺北市北投區文林北路６０巷８弄６號二樓","111/04/26",620,37.7,16.46,"公寓(5樓含以下無電梯)",53,"二層/三層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5192549,25.1051558
"臺北市北投區中央北路三段４０巷２５號四樓","111/04/26",550,19.4,28.29,"公寓(5樓含以下無電梯)",44,"四層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4850756,25.1390451
"臺北市北投區中和街４９３巷５弄１１號三樓","111/04/26",1350,41.3,32.72,"公寓(5樓含以下無電梯)",42,"三層/五層","房地(土地+建物)","4房2廳1衛","0","住家用","北投區",121.4954621,25.1443258
"臺北市北投區豐年路二段３２巷２號三樓","111/04/26",1100,46.6,23.6,"公寓(5樓含以下無電梯)",42,"三層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4959725,25.1355143
"臺北市北投區知行路３３６號五樓之９","111/04/25",1080,33.1,32.59,"住宅大樓(11層含以上有電梯)",25,"五層/十三層","房地(土地+建物)+車位","2房1廳1衛","0","住家用","北投區",121.4670934,25.1228645
"臺北市北投區溫泉路３７巷２８號六樓之２","111/04/25",602,48.7,12.36,"住宅大樓(11層含以上有電梯)",16,"六層/十三層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5028185,25.1345091
"臺北市北投區中山路４７號十二樓之６","111/04/25",500,24.8,20.18,"住宅大樓(11層含以上有電梯)",38,"十二層/十二層","房地(土地+建物)","1房2廳1衛","0","住家用","北投區",121.5116337,25.1385722
"臺北市北投區義理街５８號四樓","111/04/25",300,62.5,4.8,"公寓(5樓含以下無電梯)",46,"四層,陽台/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.515951,25.1174331
"臺北市北投區溫泉路１４９之８號三樓","111/04/25",600,28.7,20.91,"公寓(5樓含以下無電梯)",47,"三層,陽臺/四層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5133874,25.140386
"臺北市北投區奇岩路２４１巷７弄３６號三樓","111/04/25",4458,59.1,80.22,"華廈(10層含以下有電梯)",2,"三層/五層","房地(土地+建物)+車位","4房1廳2衛","220","住家用","北投區",121.5097356,25.1295557
"臺北市北投區奇岩路１０號二樓之３","111/04/25",930,30.6,30.35,"華廈(10層含以下有電梯)",9,"二層/五層","房地(土地+建物)+車位","1房1廳1衛","0","住家用","北投區",121.5076383,25.1333824
"臺北市北投區中和街４９３巷６之１號五樓","111/04/25",1390,32.7,42.49,"公寓(5樓含以下無電梯)",39,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4947518,25.1447615
"臺北市北投區永興路二段４７號","111/04/24",596,54.8,10.88,"華廈(10層含以下有電梯)",12,"一層/八層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.502473,25.1403315
"臺北市北投區中央北路四段５４３號三樓","111/04/24",1330,46.5,28.61,"公寓(5樓含以下無電梯)",44,"三層/四層","房地(土地+建物)","4房2廳4衛","0","住家用","北投區",121.4676691,25.1277215
"臺北市北投區溫泉路３２號二樓之３","111/04/24",1920,46.8,41.04,"住宅大樓(11層含以上有電梯)",12,"二層/十三層","房地(土地+建物)+車位","3房2廳1衛","0","住家用","北投區",121.5035936,25.1339343
"臺北市北投區中央北路三段９６號五樓","111/04/24",487.6,32.2,15.15,"公寓(5樓含以下無電梯)",34,"五層/五層","房地(土地+建物)","4房1廳1衛","0","住家用","北投區",121.4841999,25.1378741
"臺北市北投區幽雅路７號九樓之１１","111/04/23",600,40.6,14.76,"住宅大樓(11層含以上有電梯)",13,"九層/十三層","房地(土地+建物)","1房0廳1衛","0","住家用","北投區",121.5134154,25.1372467
"臺北市北投區磺港路１３６號七樓","111/04/23",4000,58.5,78.86,"住宅大樓(11層含以上有電梯)",8,"七層/十四層","房地(土地+建物)+車位","4房2廳2衛","500","住家用","北投區",121.5029512,25.1293839
"臺北市北投區泉源路２８號七樓之１０","111/04/23",585,45.4,12.88,"華廈(10層含以下有電梯)",41,"七層/七層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.506262,25.139451
"臺北市北投區行義路１５８巷１３號","111/04/23",1318,48.8,27.01,"華廈(10層含以下有電梯)",41,"一層/八層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.5289664,25.130861
"臺北市北投區同德街２９巷６弄３號五樓","111/04/22",1670,41.8,39.98,"公寓(5樓含以下無電梯)",41,"五層/五層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.5288696,25.1244377
"臺北市北投區溫泉路７１號七樓之２５","111/04/22",360,39.2,9.18,"華廈(10層含以下有電梯)",41,"七層/七層","房地(土地+建物)","1房0廳1衛","0","住家用","北投區",121.504815,25.135703
"臺北市北投區公舘路４３１號九樓","111/04/21",544,15.9,34.19,"住宅大樓(11層含以上有電梯)",29,"九層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5023578,25.1204357
"臺北市北投區致遠一路二段１１２巷２號三樓","111/04/21",1400,52.4,26.73,"公寓(5樓含以下無電梯)",45,"三層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.5130744,25.1133828
"臺北市北投區公舘路７１號四樓","111/04/21",1398,44.3,31.55,"公寓(5樓含以下無電梯)",45,"四層/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5040568,25.1321529
"臺北市北投區東華街一段４３８巷１０號一樓","111/04/20",960,54.1,17.74,"公寓(5樓含以下無電梯)",45,"一層,平台/四層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.518289,25.1117489
"臺北市北投區中央南路二段３６號五樓","111/04/20",2177,53.3,40.86,"華廈(10層含以下有電梯)",38,"五層/五層","房地(土地+建物)","4房0廳4衛","0","住家用","北投區",121.5001533,25.1248501
"臺北市北投區大業路４６２之７號二樓","111/04/20",1290,43.8,29.48,"住宅大樓(11層含以上有電梯)",25,"二層,電梯樓梯間/十九層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4962768,25.1319499
"臺北市北投區公舘路２５５巷１９弄９號三樓","111/04/20",3550,60.9,58.34,"華廈(10層含以下有電梯)",12,"三層/七層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5094878,25.1257043
"臺北市北投區溫泉路８１號七樓之３","111/04/19",1180,48.9,26.57,"住宅大樓(11層含以上有電梯)",27,"七層/十二層","房地(土地+建物)+車位","2房1廳1衛","130","住家用","北投區",121.5058483,25.1355273
"臺北市北投區民族街５４巷９號四樓","111/04/19",1600,33.2,48.22,"公寓(5樓含以下無電梯)",45,"四層/四層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.5064939,25.1333768
"臺北市北投區奇岩路２０１巷２號四樓","111/04/19",980,25.3,38.68,"公寓(5樓含以下無電梯)",51,"四層/四層","房地(土地+建物)","4房2廳3衛","0","住家用","北投區",121.508774,25.1285858
"臺北市北投區中和街２８號十六樓之６","111/04/19",1568,50.5,31.05,"住宅大樓(11層含以上有電梯)",22,"十六層/十七層","房地(土地+建物)+車位","1房2廳1衛","150","住家用","北投區",121.503059,25.137891
"臺北市北投區石牌路二段３３１巷７之１號二樓","111/04/19",2250,56.5,39.85,"公寓(5樓含以下無電梯)",34,"二層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.52373299999999,25.122623
"臺北市北投區中山路１之７號五樓之２","111/04/18",450,32.6,13.82,"華廈(10層含以下有電梯)",44,"五層/八層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5057966,25.1371124
"臺北市北投區中央北路二段３２０巷９號二樓","111/04/18",1200,40.8,29.43,"公寓(5樓含以下無電梯)",39,"二層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4896617,25.138585
"臺北市北投區大度路三段３０１巷１２９號四樓","111/04/18",1125,37.1,30.36,"公寓(5樓含以下無電梯)",43,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4657498,25.1197856
"臺北市北投區大業路３００巷２８之１號二樓","111/04/18",300,21.7,13.83,"公寓(5樓含以下無電梯)",43,"二層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4995028,25.1283288
"臺北市北投區致遠一路一段７８號二樓之１","111/04/18",1500,71.9,24.6,"華廈(10層含以下有電梯)",8,"二層/七層","房地(土地+建物)+車位","1房1廳1衛","130","住家用","北投區",121.5156733,25.1091168
"臺北市北投區中山路２８之１０號四樓","111/04/18",580,35.7,16.26,"華廈(10層含以下有電梯)",40,"四層/八層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5104059,25.1372079
"臺北市北投區泉源路４９之１號七樓","111/04/17",500,28.7,17.41,"華廈(10層含以下有電梯)",40,"七層/七層","房地(土地+建物)","2房0廳1衛","0","住家用","北投區",121.5088058,25.1413044
"臺北市北投區行義路１３０巷１１號二樓","111/04/17",2400,45.3,52.96,"華廈(10層含以下有電梯)",25,"二層/七層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.529399,25.129441
"臺北市北投區中央北路四段３１６巷１弄７號五樓","111/04/17",1050,33.7,31.13,"公寓(5樓含以下無電梯)",36,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4722286,25.1309069
"臺北市北投區奇岩路１０號二樓之１","111/04/17",1140,39.7,36.35,"華廈(10層含以下有電梯)",9,"二層/五層","房地(土地+建物)+車位","1房1廳1衛","150","住家用","北投區",121.5076383,25.1333824
"臺北市北投區中山北路七段２１９巷３弄１９１號五樓","111/04/17",1568,56.3,27.87,"華廈(10層含以下有電梯)",37,"五層/七層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5307689,25.129835
"臺北市北投區中和街２８號十五樓之１０","111/04/17",3050,53.9,56.59,"住宅大樓(11層含以上有電梯)",22,"十五層/十七層","房地(土地+建物)+車位","3房2廳3衛","150","住家用","北投區",121.503059,25.137891
"臺北市北投區行義路９６巷２５號二樓","111/04/17",2606,51,51.1,"華廈(10層含以下有電梯)",9,"二層/五層","房地(土地+建物)+車位","2房2廳1衛","0","住家用","北投區",121.5285292,25.1267284
"臺北市北投區大度路三段３０１巷２８弄１５號二樓","111/04/16",1100,37.4,29.4,"公寓(5樓含以下無電梯)",35,"二層/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.465738,25.1223934
"臺北市北投區大業路５４０號二樓","111/04/16",2950,59.4,49.66,"住宅大樓(11層含以上有電梯)",12,"二層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4968279,25.1351091
"臺北市北投區中和街４０號五樓之１１","111/04/15",360,40.4,8.91,"華廈(10層含以下有電梯)",42,"五層/八層","房地(土地+建物)","1房0廳1衛","0","住家用","北投區",121.5028006,25.1381929
"臺北市北投區奇岩路３７巷５號","111/04/15",850,38.6,22.02,"華廈(10層含以下有電梯)",37,"一層/五層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.507496,25.132807
"臺北市北投區三合街二段４２４巷８之１號三樓","111/04/15",1866,55.7,33.48,"華廈(10層含以下有電梯)",20,"三層/六層","房地(土地+建物)+車位","2房2廳1衛","0","住家用","北投區",121.5026204,25.127285
"臺北市北投區中央北路二段３２５號五樓","111/04/14",900,32.4,27.75,"公寓(5樓含以下無電梯)",39,"五層/五層","房地(土地+建物)","4房1廳1衛","0","住家用","北投區",121.4893965,25.1383249
"臺北市北投區懷德街８１巷１號四樓","111/04/14",240,6.2,38.6,"公寓(5樓含以下無電梯)",44,"四層/五層","建物","4房2廳2衛","0","住家用","北投區",121.5194624,25.1138692
"臺北市北投區吉利街２５７巷５弄１１號四樓","111/04/14",1100,40.4,27.23,"公寓(5樓含以下無電梯)",45,"四層,陽臺/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5100958,25.1191888
"臺北市北投區中山路４７號七樓之８","111/04/13",430,21.8,19.7,"住宅大樓(11層含以上有電梯)",38,"七層/十二層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5116337,25.1385722
"臺北市北投區中山路４７號七樓之７","111/04/13",430,21.8,19.7,"住宅大樓(11層含以上有電梯)",38,"七層/十二層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5116337,25.1385722
"臺北市北投區翠嶺路３１號三樓","111/04/13",1250,38.9,32.14,"公寓(5樓含以下無電梯)",23,"三層/四層","房地(土地+建物)+車位","3房2廳1衛","0","住家用","北投區",121.5078252,25.1434416
"臺北市北投區稻香路１６６號二樓","111/04/13",3920,41.9,103.39,"華廈(10層含以下有電梯)",5,"二層/五層","房地(土地+建物)+車位","4房2廳3衛","540","住家用","北投區",121.4889268,25.1432859
"臺北市北投區紗帽路１１６之４號","111/04/12",383,34.7,11.04,"華廈(10層含以下有電梯)",44,"一層/十層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5473972,25.1507168
"臺北市北投區行義路１８６巷５３號七樓","111/04/12",760,57.3,13.26,"華廈(10層含以下有電梯)",37,"七層/七層","房地(土地+建物)","2房1廳2衛","0","住家用","北投區",121.5302445,25.1334182
"臺北市北投區中央北路一段１６１號三樓","111/04/12",1658,64,25.89,"住宅大樓(11層含以上有電梯)",8,"三層/十二層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.498341,25.135434
"臺北市北投區致遠一路一段４９號四樓","111/04/12",1550,52.9,29.29,"公寓(5樓含以下無電梯)",47,"四層,陽臺/四層","房地(土地+建物)","4房0廳4衛","0","住家用","北投區",121.5162908,25.1085082
"臺北市北投區知行路２９２巷１５弄８號五樓","111/04/11",420,14.1,29.72,"公寓(5樓含以下無電梯)",37,"五層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.4691174,25.1219162
"臺北市北投區明德路１３６巷１１號","111/04/11",3168,92.8,34.15,"公寓(5樓含以下無電梯)",42,"一層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5213287,25.1098606
"臺北市北投區致遠三路４５號五樓","111/04/10",880,27.1,32.53,"公寓(5樓含以下無電梯)",38,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5116139,25.120441
"臺北市北投區泉源路２８號五樓之３","111/04/10",830,39.8,20.85,"華廈(10層含以下有電梯)",41,"五層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.506262,25.139451
"臺北市北投區中央北路三段２２０號四樓","111/04/10",864,33.6,25.7,"公寓(5樓含以下無電梯)",42,"四層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4806879,25.136442
"臺北市北投區文林北路３０６號九樓之１","111/04/10",4600,74.6,61.64,"住宅大樓(11層含以上有電梯)",7,"九層/二十三層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5115294,25.1110401
"臺北市北投區稻香路１６６號三樓","111/04/09",3590,42.3,88.92,"華廈(10層含以下有電梯)",5,"三層/五層","房地(土地+建物)+車位","4房2廳3衛","180","住家用","北投區",121.4889268,25.1432859
"臺北市北投區溫泉路３７巷２６號四樓之７","111/04/09",706,53.9,13.11,"住宅大樓(11層含以上有電梯)",16,"四層/十三層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5028382,25.1349081
"臺北市北投區石牌路二段３１５巷３４弄２７之１號六樓","111/04/09",1670,56.2,29.71,"華廈(10層含以下有電梯)",28,"六層/七層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.52396,25.1234621
"臺北市北投區磺港路１３０號四樓","111/04/08",4788,60.1,90.34,"住宅大樓(11層含以上有電梯)",8,"四層/十四層","房地(土地+建物)+車位","4房2廳2衛","500","住家用","北投區",121.5031261,25.1294254
"臺北市北投區東陽街４７８巷４號四樓","111/04/08",1685,56.3,29.92,"公寓(5樓含以下無電梯)",49,"四層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5199036,25.1119252
